nsd_title,nsd_doc_modified_ts,ai_current_state_keyed_name,nsd_mime_type,ai_modified_by_id_keyed_name,ai_manufacturer_keyed_name,score,nsd_con_name,ai_team_id,ai_classification,ai_id,ai_native_file_type,ai_native_file,nsd_id,nsd_con_type,nsd_acl_view,ai_config_id,ai_native_file_keyed_name,ai_team_id_keyed_name,ai_change_reason,nsd_url,nsd_url_view,nsd_doc_created_ts,nsd_doc_type,ai_created_by_id_keyed_name,nsd_description,ai_permission_id,nsd_is_latest,ai_major_rev,nsd_acl_preview,nsd_rel_type,ai_viewable_file_type,ai_item_number,ai_owned_by_id_keyed_name,ai_viewable_file_keyed_name,nsd_file_name,nsd_file_size,ai_related_id_keyed_name,nsd_crawl_type,nsd_doc_hash,nsd_content,_version_,ai_viewable_file,nsd_parent_id,nsd_crawl_ts,nsd_name,nsd_version,nsd_is_parent,ai_managed_by_id_keyed_name
D-10011 M4 x 50mm socket cap bolt,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,F56DD84D8596454098D86F3383425D14,,,AI-F56DD84D8596454098D86F3383425D14,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",F56DD84D8596454098D86F3383425D14,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AF56DD84D8596454098D86F3383425D14,2012-03-19T18:52:33Z,Part,Super User,M4 x 50mm socket cap bolt,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10011,,,,,,Full,10a1a2431ce0afc48288a140f43ab3f7,,1506787197659906048,,,2015-07-15T18:17:20Z,M4 x 50mm socket cap bolt,1,false,
D-10012 Square Rubber Foot,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,06EA0EB394EB4DB0B750B8F0E22EA836,,,AI-06EA0EB394EB4DB0B750B8F0E22EA836,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",06EA0EB394EB4DB0B750B8F0E22EA836,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A06EA0EB394EB4DB0B750B8F0E22EA836,2012-03-19T18:52:33Z,Part,Super User,Square Rubber Foot,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10012,,,,,,Full,3d846a0be32054a6f4b71992c27b61d2,,1506787197660954624,,,2015-07-15T18:17:20Z,Square Rubber Foot,1,false,
D-10013 1.5mm hex key,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,AF40B658C1DB4AFCBFA8BD07E041B763,,,AI-AF40B658C1DB4AFCBFA8BD07E041B763,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",AF40B658C1DB4AFCBFA8BD07E041B763,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AAF40B658C1DB4AFCBFA8BD07E041B763,2012-03-19T18:52:33Z,Part,Super User,1.5mm hex key,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10013,,,,,,Full,887a33a6c7ecd23ec1b3593b6c96dd3c,,1506787197660954625,,,2015-07-15T18:17:20Z,1.5mm hex key,1,false,
D-10014 1.3mm hex key,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,66234E1BA455486E9BC998D3D8F5E500,,,AI-66234E1BA455486E9BC998D3D8F5E500,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",66234E1BA455486E9BC998D3D8F5E500,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A66234E1BA455486E9BC998D3D8F5E500,2012-03-19T18:52:33Z,Part,Super User,1.3mm hex key,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10014,,,,,,Full,34b09771d0260b35f2f00d058c94b08a,,1506787197662003200,,,2015-07-15T18:17:20Z,1.3mm hex key,1,false,
D-10015 2.0mm hex key,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,CFEE4D6CDC6D48BBAB028D76CFDD1AB9,,,AI-CFEE4D6CDC6D48BBAB028D76CFDD1AB9,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",CFEE4D6CDC6D48BBAB028D76CFDD1AB9,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3ACFEE4D6CDC6D48BBAB028D76CFDD1AB9,2012-03-19T18:52:35Z,Part,Super User,2.0mm hex key,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10015,,,,,,Full,f857b5067587ecf22b6907c091c30462,,1506787197663051776,,,2015-07-15T18:17:20Z,2.0mm hex key,1,false,
D-10016 2.5mm hex key,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,B16FD6785AF04329A422CDBF332BDA20,,,AI-B16FD6785AF04329A422CDBF332BDA20,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",B16FD6785AF04329A422CDBF332BDA20,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AB16FD6785AF04329A422CDBF332BDA20,2012-03-19T18:52:35Z,Part,Super User,2.5mm hex key,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10016,,,,,,Full,c6ec1e7a3a30d017f8328088ebec4d95,,1506787197664100352,,,2015-07-15T18:17:20Z,2.5mm hex key,1,false,
"D-10017 ""0.035"""" hex key""",2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,C4A25C4E236844838348A3E6DAF684B6,,,AI-C4A25C4E236844838348A3E6DAF684B6,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",C4A25C4E236844838348A3E6DAF684B6,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AC4A25C4E236844838348A3E6DAF684B6,2012-03-19T18:52:35Z,Part,Super User,"""Inch Hex L-Key Standard-Arm, .035"""" Hex, 1-5/16"""" Length""",95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10017,,,,,,Full,384e70752403dc38e38c7dbd168056db,,1506787197664100353,,,2015-07-15T18:17:20Z,"""0.035"""" hex key""",1,false,
D-10018 4.0mm hex key,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,717C3A8B0D444B4B9A982FA2068CF252,,,AI-717C3A8B0D444B4B9A982FA2068CF252,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",717C3A8B0D444B4B9A982FA2068CF252,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A717C3A8B0D444B4B9A982FA2068CF252,2012-03-19T18:52:35Z,Part,Super User,4.0mm hex key,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10018,,,,,,Full,9c5ebef5799c647679ead64c8da11d49,,1506787197665148928,,,2015-07-15T18:17:20Z,4.0mm hex key,1,false,
D-10019 Thingomatic Lasercut Parts,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,06363BC6B90047F49E4E1E9B3924EDE6,,,AI-06363BC6B90047F49E4E1E9B3924EDE6,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",06363BC6B90047F49E4E1E9B3924EDE6,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A06363BC6B90047F49E4E1E9B3924EDE6,2012-03-19T18:52:35Z,Part,Super User,Thingomatic Lasercut Parts,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10019,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197666197504,,,2015-07-15T18:17:20Z,Thingomatic Lasercut Parts,1,false,
D-10020 Thingomatic X Rod,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,A1554904A37C44A08AE48F5E4041AFCF,,,AI-A1554904A37C44A08AE48F5E4041AFCF,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",A1554904A37C44A08AE48F5E4041AFCF,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AA1554904A37C44A08AE48F5E4041AFCF,2012-03-19T18:52:35Z,Part,Super User,"""Carbon steel - 11.875"""" length x 3/8"""" diameter""",95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10020,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197667246080,,,2015-07-15T18:17:20Z,Thingomatic X Rod,1,false,
D-10021 Thingomatic Y Rod,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,0E1F17DF8BA04934A5F3EB6418C2280E,,,AI-0E1F17DF8BA04934A5F3EB6418C2280E,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",0E1F17DF8BA04934A5F3EB6418C2280E,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A0E1F17DF8BA04934A5F3EB6418C2280E,2012-03-19T18:52:35Z,Part,Super User,"""Carbon steel - 10.25"""" Length - 3/8"""" Diameter""",95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10021,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197667246081,,,2015-07-15T18:17:20Z,Thingomatic Y Rod,1,false,
D-10022 Thingomatic Z Rod,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,0CEF85E8F3FF43A09752C116DDA16857,,,AI-0CEF85E8F3FF43A09752C116DDA16857,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",0CEF85E8F3FF43A09752C116DDA16857,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A0CEF85E8F3FF43A09752C116DDA16857,2012-03-19T18:52:35Z,Part,Super User,"""Carbon steel - 12.0"""" length, 3/8"""" diameter""",95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10022,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197668294656,,,2015-07-15T18:17:20Z,Thingomatic Z Rod,1,false,
D-10023 624 Bearing,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,925FEECF85E6439993C55756AE13E499,,,AI-925FEECF85E6439993C55756AE13E499,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",925FEECF85E6439993C55756AE13E499,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A925FEECF85E6439993C55756AE13E499,2012-03-19T18:52:35Z,Part,Super User,624 Bearing,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10023,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197668294657,,,2015-07-15T18:17:20Z,624 Bearing,1,false,
"D-10024 ""Linear Bearing - 3/8"""" - Self-aligning""",2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,D03DBFF7BF3C4F45A26E9ECB979961A5,,,AI-D03DBFF7BF3C4F45A26E9ECB979961A5,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",D03DBFF7BF3C4F45A26E9ECB979961A5,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AD03DBFF7BF3C4F45A26E9ECB979961A5,2012-03-19T18:52:35Z,Part,Super User,https://sdp-si.com/eStore/PartDetail.asp?Opener=Group&PartID=29057&GroupID=530,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10024,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197668294658,,,2015-07-15T18:17:20Z,"""Linear Bearing - 3/8"""" - Self-aligning""",1,false,
D-10025 Thingomatic X Belt,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,4A155093776C461395E571B0F5FFE2F7,,,AI-4A155093776C461395E571B0F5FFE2F7,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",4A155093776C461395E571B0F5FFE2F7,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A4A155093776C461395E571B0F5FFE2F7,2012-03-19T18:52:35Z,Part,Super User,Thingomatic X Belt,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10025,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197669343232,,,2015-07-15T18:17:20Z,Thingomatic X Belt,1,false,
D-10026 Thingomatic Y Belt,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,AF69FFE81F534571B8C35141AA07F042,,,AI-AF69FFE81F534571B8C35141AA07F042,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",AF69FFE81F534571B8C35141AA07F042,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AAF69FFE81F534571B8C35141AA07F042,2012-03-19T18:52:35Z,Part,Super User,Thingomatic Y Belt,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10026,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197669343233,,,2015-07-15T18:17:20Z,Thingomatic Y Belt,1,false,
D-10027 Thingomatic Idler Pulley,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,BE3349EFEFEF4606BA604824D3A2625B,,,AI-BE3349EFEFEF4606BA604824D3A2625B,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",BE3349EFEFEF4606BA604824D3A2625B,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3ABE3349EFEFEF4606BA604824D3A2625B,2012-03-19T18:52:35Z,Part,Super User,Thingomatic Idler Pulley,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10027,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197670391808,,,2015-07-15T18:17:20Z,Thingomatic Idler Pulley,1,false,
D-10028 Lasercut Cork Gasket,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,1C2273395DA6477FA6F8B8FB791D22AD,,,AI-1C2273395DA6477FA6F8B8FB791D22AD,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",1C2273395DA6477FA6F8B8FB791D22AD,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A1C2273395DA6477FA6F8B8FB791D22AD,2012-03-19T18:52:35Z,Part,Super User,"""a Lasercut 1/8th"""" cork gasket that has mounting holes for use with a NEMA 17 motor In a pinch this can be laser cut in house from McMaster 9487K2 (http://www.mcmaster.com/9487k2)""",95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10028,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197670391809,,,2015-07-15T18:17:20Z,Lasercut Cork Gasket,1,false,
D-10029 XY Motor Pulley,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,2E8C591DAFA24B108E8C9C2C3AF89EB1,,,AI-2E8C591DAFA24B108E8C9C2C3AF89EB1,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",2E8C591DAFA24B108E8C9C2C3AF89EB1,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A2E8C591DAFA24B108E8C9C2C3AF89EB1,2012-03-19T18:52:35Z,Part,Super User,XY Motor Pulley,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10029,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197670391810,,,2015-07-15T18:17:26Z,XY Motor Pulley,1,false,
D-10030 Thingomatic Z Axis Motor,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,BAF54545973C4D7B9144904DCF5561DF,,,AI-BAF54545973C4D7B9144904DCF5561DF,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",BAF54545973C4D7B9144904DCF5561DF,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3ABAF54545973C4D7B9144904DCF5561DF,2012-03-19T18:52:35Z,Part,Super User,Specifications here: http://www.kysanelectronics.com/Products/datasheet_display.php?recordID=7488 This item is missing the wire connectors and motor nut.,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10030,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197671440384,,,2015-07-15T18:17:26Z,Thingomatic Z Axis Motor,1,false,
D-10031 Thingomatic Z Axis wire connectors,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,A869081CD3304B6AB9D05928FAC63B88,,,AI-A869081CD3304B6AB9D05928FAC63B88,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",A869081CD3304B6AB9D05928FAC63B88,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AA869081CD3304B6AB9D05928FAC63B88,2012-03-19T18:52:35Z,Part,Super User,Thingomatic Z Axis wire connectors,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10031,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197671440385,,,2015-07-15T18:17:26Z,Thingomatic Z Axis wire connectors,1,false,
D-10032 Thingomatic Z Axis Motor Nut,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,DF94CAD9452D48668B7C90E019124C1A,,,AI-DF94CAD9452D48668B7C90E019124C1A,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",DF94CAD9452D48668B7C90E019124C1A,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3ADF94CAD9452D48668B7C90E019124C1A,2012-03-19T18:52:35Z,Part,Super User,Thingomatic Z Axis Motor Nut,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10032,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197672488960,,,2015-07-15T18:17:26Z,Thingomatic Z Axis Motor Nut,1,false,
D-10033 Stepper Motor NEMA17 200,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,D70B7B391C0944E281192C69227A2F8E,,,AI-D70B7B391C0944E281192C69227A2F8E,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",D70B7B391C0944E281192C69227A2F8E,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AD70B7B391C0944E281192C69227A2F8E,2012-03-19T18:52:35Z,Part,Super User,"bipolar, 1.8 step angle",95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10033,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197672488961,,,2015-07-15T18:17:26Z,Stepper Motor NEMA17 200,1,false,
D-10034 Plastruder MK5,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,D3292ED533874332BDD64152AFA9346A,,,AI-D3292ED533874332BDD64152AFA9346A,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",D3292ED533874332BDD64152AFA9346A,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AD3292ED533874332BDD64152AFA9346A,2012-03-19T18:52:35Z,Part,Super User,Plastruder MK5,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10034,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197673537536,,,2015-07-15T18:17:26Z,Plastruder MK5,1,false,
D-10035 Generation 4 Electronics Kit,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,8342E097F0034A4A85EDB812C02C31DC,,,AI-8342E097F0034A4A85EDB812C02C31DC,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",8342E097F0034A4A85EDB812C02C31DC,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A8342E097F0034A4A85EDB812C02C31DC,2012-03-19T18:52:35Z,Part,Super User,Generation 4 Electronics Kit,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10035,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197673537537,,,2015-07-15T18:17:26Z,Generation 4 Electronics Kit,1,false,
D-10036 USB Cable A to B,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,7E47143235564419A7DD3D31D0A7F1CE,,,AI-7E47143235564419A7DD3D31D0A7F1CE,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",7E47143235564419A7DD3D31D0A7F1CE,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A7E47143235564419A7DD3D31D0A7F1CE,2012-03-19T18:52:35Z,Part,Super User,6 foot,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10036,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197674586112,,,2015-07-15T18:17:26Z,USB Cable A to B,1,false,
D-10037 Power Cable - 6ft,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,4F830FCF6A194E6980D3FBD1E36FB709,,,AI-4F830FCF6A194E6980D3FBD1E36FB709,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",4F830FCF6A194E6980D3FBD1E36FB709,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A4F830FCF6A194E6980D3FBD1E36FB709,2012-03-19T18:52:35Z,Part,Super User,standard US power cable,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10037,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197674586113,,,2015-07-15T18:17:26Z,Power Cable - 6ft,1,false,
D-10038 20 mm DC gear motor,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,C221B02FFF2740158A84E9B9D2116C86,,,AI-C221B02FFF2740158A84E9B9D2116C86,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",C221B02FFF2740158A84E9B9D2116C86,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AC221B02FFF2740158A84E9B9D2116C86,2012-03-19T18:52:35Z,Part,Super User,20 mm DC gear motor,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10038,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787197675634688,,,2015-07-15T18:17:26Z,20 mm DC gear motor,1,false,
"D-10039 M3 washer, Nylon",2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,5D294A7DAFAF4E138A14F3F3318AB526,,,AI-5D294A7DAFAF4E138A14F3F3318AB526,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",5D294A7DAFAF4E138A14F3F3318AB526,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A5D294A7DAFAF4E138A14F3F3318AB526,2012-03-19T18:52:35Z,Part,Super User,"Metric Nylon 6/6 Flat Washer Off-White, M3 Screw Sz, 8mm OD, .670mm-.930mm Thk",95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10039,,,,,,Full,0bbc944bdfdd782f2c96c2ef8a72e609,,1506787197675634689,,,2015-07-15T18:17:26Z,"M3 washer, Nylon",1,false,
D-10040 Nylon 6/6 spacer with Flange,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,9C620464C2864218A6720983E9C7EE9D,,,AI-9C620464C2864218A6720983E9C7EE9D,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",9C620464C2864218A6720983E9C7EE9D,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A9C620464C2864218A6720983E9C7EE9D,2012-03-19T18:52:35Z,Part,Super User,"""Nylon 6/6 Spacer with Flange Long Barrel, #6 Screw Size, .250"""" Length""",95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10040,,,,,,Full,1426afccf9a9a77df22aa7ba376e8fe4,,1506787197675634690,,,2015-07-15T18:17:26Z,Nylon 6/6 spacer with Flange,1,false,
D-10041 zip tie,2012-03-19T19:14:18Z,Released,,Terry Adams,,0.89928055,DEMO10,,Component,2D41F13D5225473DB8BF5DAE528F80C5,,,AI-2D41F13D5225473DB8BF5DAE528F80C5,Aras Innovator,"AI-B32BD81D1AD04207BF1E61E39A4E0E13,AI-56A96DA9E981481688563E2D14D5D878,AI-B754B1A4D760411CB5112C4350E036C5",2D41F13D5225473DB8BF5DAE528F80C5,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A2D41F13D5225473DB8BF5DAE528F80C5,2012-03-19T18:52:35Z,Part,Super User,a little piece of plastic that loops around and locks into place to easily attach stuff.,95475AE006E7415794BDC93808DC04D2,true,A,,,,D-10041,,,,,,Full,ea77a853df23498c6019050ff030c089,,1506787197676683264,,,2015-07-15T18:17:26Z,zip tie,1,false,
